codigo_asignatura,asignatura,planes,tipologia,creditos,grupo,actividad,profesores,cupos_disponibles,jornada,dia,hora_inicio,hora_fin,salon,edificio,tipo_espacio,salon_nombre,fecha
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(7) Grupo 7,CLASE TEORICA,Laura Alejandra Guerrero Calderon,0,DIURNO,JUEVES,16:00,18:00,401-105,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE,27/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,LUNES,18:00,20:00,401-202,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-202,31/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,MARTES,18:00,20:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,31/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,MIÉRCOLES,18:00,20:00,453-109,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-109,31/08/2026 - 12/12/2026
2026055,Inglés Intensivo II,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(8) Grupo 8,CLASE TEORICA,Juan Diego Galvez Diaz,0,DIURNO,JUEVES,18:00,20:00,401-206,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-206,31/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,MARTES,07:00,09:00,454-307,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-307,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,MIÉRCOLES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,JUEVES,07:00,09:00,454-208,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-208,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,VIERNES,07:00,09:00,453-103,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-103,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,MARTES,11:00,13:00,471-112,471 - José Félix Patiño Restrepo,SALON,SALON,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,MIÉRCOLES,11:00,13:00,454-204,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-204,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,JUEVES,11:00,13:00,500-303,500 - Ciencias Agrarias,SALON,SALON DE CLASE 303,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,MARTIN FELIPE SUAREZ GUARIN,0,DIURNO,VIERNES,11:00,13:00,224-216,224 - Manuel Ancizar,SALON,SALON DE CLASE - GEOCIENCIAS,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,LUNES,14:00,16:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,MARTES,14:00,16:00,453-311,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-311,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,MIÉRCOLES,14:00,16:00,,,,,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,JUEVES,14:00,16:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,LUNES,16:00,18:00,453-115,453 - Guillermina Uribe Bone,SALA DE INFORMATICA Y/O DE COMPUTO,SALON DE CLASE 453-115,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,MARTES,16:00,18:00,454-201,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-201,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,MIÉRCOLES,16:00,18:00,,,,,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(5) Grupo 5,CLASE TEORICA,Camilo Andres Saldaña Diaz,0,DIURNO,JUEVES,16:00,18:00,453-411,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-411,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Lina Beatríz Barrero Molina,0,DIURNO,LUNES,18:00,20:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Lina Beatríz Barrero Molina,0,DIURNO,MARTES,18:00,20:00,453-111,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-111,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Lina Beatríz Barrero Molina,0,DIURNO,MIÉRCOLES,18:00,20:00,453-103,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-103,27/08/2026 - 12/12/2026
2026056,Inglés Intensivo III,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(6) Grupo 6,CLASE TEORICA,Lina Beatríz Barrero Molina,0,DIURNO,JUEVES,18:00,20:00,453-307,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-307 (SALA TIC),27/08/2026 - 12/12/2026
2028496,Inteligencia artificial para médicos,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,JUAN DAVID GARCIA ARTEAGA,26,DIURNO,,,,,,,,
2023251,Inteligencia artificial y mini-robots,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023251-1 Inteligencia Artificial y Mini-Robots,,Jose Jesus Fernando Martinez Paez; Gustavo Perez Hoyos; Flavio Augusto Prieto Ortiz,0,DIURNO,MARTES,11:00,13:00,454-403,454 - Luis Carlos Sarmiento Angulo,SALA DE INFORMATICA Y/O DE COMPUTO,SALA DE INFORMATICA Y/O DE COMPUTO,24/08/2026 - 12/12/2026
2023251,Inteligencia artificial y mini-robots,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,3,(1) 2023251-1 Inteligencia Artificial y Mini-Robots,,Jose Jesus Fernando Martinez Paez; Gustavo Perez Hoyos; Flavio Augusto Prieto Ortiz,0,DIURNO,JUEVES,11:00,13:00,454-403,454 - Luis Carlos Sarmiento Angulo,SALA DE INFORMATICA Y/O DE COMPUTO,SALA DE INFORMATICA Y/O DE COMPUTO,24/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,LUNES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,MARTES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,MIÉRCOLES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,JUEVES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,VIERNES,07:00,09:00,401-203,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-203,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Andres Felipe Mican Castiblanco,0,DIURNO,SÁBADO,07:00,09:00,454-206,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-206,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diego Andres Rincón Beltrán,0,DIURNO,LUNES,18:00,20:00,453-313,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-313,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diego Andres Rincón Beltrán,0,DIURNO,MARTES,18:00,20:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diego Andres Rincón Beltrán,0,DIURNO,MIÉRCOLES,18:00,20:00,401-101,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-101,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diego Andres Rincón Beltrán,0,DIURNO,JUEVES,18:00,20:00,453-303,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-303,27/08/2026 - 12/12/2026
2026057,Intensive english I - Internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diego Andres Rincón Beltrán,0,DIURNO,SÁBADO,07:00,11:00,471-507,471 - José Félix Patiño Restrepo,SALON,SALON DE CLASE,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,LUNES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,MARTES,07:00,09:00,453-407,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-407,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,MIÉRCOLES,07:00,09:00,454-204,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-204,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,JUEVES,07:00,09:00,454-301,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-301,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,VIERNES,07:00,09:00,401-206,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-206,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,,FRANCISCO JAVIER HERNÁNDEZ SÁNCHEZ,0,DIURNO,SÁBADO,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Gustavo Garzon Gomez,0,DIURNO,LUNES,18:00,20:00,453-109,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-109,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Gustavo Garzon Gomez,0,DIURNO,MARTES,18:00,20:00,453-415,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-415,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Gustavo Garzon Gomez,0,DIURNO,MIÉRCOLES,18:00,20:00,453-115,453 - Guillermina Uribe Bone,SALA DE INFORMATICA Y/O DE COMPUTO,SALON DE CLASE 453-115,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Gustavo Garzon Gomez,0,DIURNO,JUEVES,18:00,20:00,453-409,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-409,27/08/2026 - 12/12/2026
2027100,Intensive english II - internationalization,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,,Gustavo Garzon Gomez,0,DIURNO,SÁBADO,07:00,11:00,,,,,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,LUNES,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,MARTES,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,MIÉRCOLES,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,JUEVES,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,VIERNES,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Lina Marcela Marañon Zuluaga,0,DIURNO,SÁBADO,07:00,09:00,454-302,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE VIDEO CONFERENCIAS 454-302,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diana Melissa Ospina Beltran,0,DIURNO,LUNES,16:00,18:00,471-116,471 - José Félix Patiño Restrepo,,SALON DE CLASE - NO DISPONIBLE PARA EL RESTO DE LA UNIVERSIDAD,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diana Melissa Ospina Beltran,0,DIURNO,MARTES,16:00,18:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diana Melissa Ospina Beltran,0,DIURNO,MIÉRCOLES,16:00,18:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diana Melissa Ospina Beltran,0,DIURNO,JUEVES,16:00,18:00,453-107,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-107,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(2) Grupo 2,CLASE TEORICA,Diana Melissa Ospina Beltran,0,DIURNO,SÁBADO,07:00,11:00,,,,,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Oscar David Perdomo Bossa,0,DIURNO,LUNES,18:00,20:00,401-305,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-305,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Oscar David Perdomo Bossa,0,DIURNO,MARTES,18:00,20:00,453-411,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-411,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Oscar David Perdomo Bossa,0,DIURNO,MIÉRCOLES,18:00,20:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Oscar David Perdomo Bossa,0,DIURNO,JUEVES,18:00,20:00,453-317,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-317 (SALA TIC),27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Oscar David Perdomo Bossa,0,DIURNO,SÁBADO,07:00,11:00,500-130,500 - Ciencias Agrarias,SALON,SALON DE CLASE 130,27/08/2026 - 12/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,LUNES,07:00,09:00,225-111,225 - Rogelio Salmona,SALON,SALON SEMICIRCULAR 1,31/08/2026 - 17/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,MARTES,07:00,09:00,471-431,471 - José Félix Patiño Restrepo,SALON,SALON DE CLASE PARA MAESTRIAS - NO DISPONIBLE PARA EL RESTO DE LA UNIVERSIDAD,31/08/2026 - 17/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,MIÉRCOLES,07:00,09:00,225-103,225 - Rogelio Salmona,SALON,SALON 103,31/08/2026 - 17/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,JUEVES,07:00,09:00,454-204,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-204,31/08/2026 - 17/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,VIERNES,07:00,09:00,453-309,453 - Guillermina Uribe Bone,SALA DE AUDIOVISUALES,SALON DE CLASE 453-309 (SALA TIC),31/08/2026 - 17/12/2026
2026058,Intensivkurs Deutsch I - Internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Nelly Andrea Sanchez Torres,0,DIURNO,SÁBADO,07:00,09:00,401-202,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-202,31/08/2026 - 17/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,LUNES,07:00,09:00,453-315,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-315,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,MARTES,07:00,09:00,454-204,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-204,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,MIÉRCOLES,07:00,09:00,454-301,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-301,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,JUEVES,07:00,09:00,,,,,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,VIERNES,07:00,09:00,401-207,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-207,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(1) Grupo 1,CLASE TEORICA,Brillyth Rohincen Ramirez Basurto,0,DIURNO,SÁBADO,07:00,09:00,454-207,454 - Luis Carlos Sarmiento Angulo,SALON,SALON DE CLASE 454-207,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Fabio Briceño Vargas,0,DIURNO,LUNES,16:00,18:00,453-405,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-405,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Fabio Briceño Vargas,0,DIURNO,MARTES,16:00,18:00,453-415,453 - Guillermina Uribe Bone,SALON,SALON DE CLASE 453-415,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Fabio Briceño Vargas,0,DIURNO,MIÉRCOLES,16:00,18:00,,,,,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Fabio Briceño Vargas,0,DIURNO,JUEVES,16:00,18:00,401-207,401 - Julio Garavito Armero,SALON,SALÓN DE CLASE 401-207,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(3) Grupo 3,CLASE TEORICA,Fabio Briceño Vargas,0,DIURNO,SÁBADO,07:00,11:00,311-104,311 - Lauchlin Currie,SALON,AULA,27/08/2026 - 12/12/2026
2027101,Intensivkurs deutsch II - internationalisierung,2542 INGENIERÍA CIVIL,LIBRE ELECCIÓN,4,(4) Grupo 4,CLASE TEORICA,Sandra Patricia Rodriguez Castañeda,0,DIURNO,LUNES,18:00,20:00,,,,,27/08/2026 - 12/12/2026
